Fecha;Hora;Temperatura (C);Humedad (%);CO (ppm);CO2 (ppm);Latitud;Longitud;Altitud (m);Velocidad (km/h);HDOP
21/11/2025;11:48:37;33.9;70.8;0.14;648;-3.745067;-73.248279;125.3;0.65;7.90
21/11/2025;11:48:37;33.9;70.8;0.14;636;-3.745067;-73.248279;125.3;0.65;7.90
21/11/2025;11:48:37;33.9;70.8;0.14;636;-3.745067;-73.248279;125.3;0.65;7.90
21/11/2025;11:48:38;33.9;70.8;0.14;636;-3.745067;-73.248279;125.3;0.65;7.90
21/11/2025;11:48:38;33.9;70.8;0.14;636;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:38;33.9;70.8;0.14;636;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:38;33.9;70.8;0.15;636;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:39;33.9;70.8;0.14;636;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:39;34.0;70.3;0.14;636;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:39;34.0;70.3;0.14;636;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:39;34.0;70.3;0.14;626;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:39;34.0;70.3;0.14;626;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:40;34.0;70.3;0.14;626;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:40;34.0;70.3;0.14;626;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:40;34.0;70.3;0.13;626;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:40;34.0;70.3;0.13;626;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:41;34.0;70.3;0.13;626;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:41;34.0;69.7;0.13;626;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:41;34.0;69.7;0.14;626;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:41;34.0;69.7;0.13;613;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:41;34.0;69.7;0.13;613;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:42;34.0;69.7;0.14;613;-3.745067;-73.248279;125.3;0.65;5.97
21/11/2025;11:48:42;34.0;69.7;0.13;613;-3.744991;-73.248337;104.2;0.43;1.89
21/11/2025;11:48:42;34.0;69.7;0.14;613;-3.744991;-73.248337;104.2;0.43;1.89
21/11/2025;11:48:42;34.0;69.7;0.14;613;-3.744991;-73.248337;104.2;0.43;1.89
21/11/2025;11:48:43;34.0;69.7;0.13;613;-3.744991;-73.248337;104.2;0.43;1.89
21/11/2025;11:48:43;34.0;69.7;0.13;613;-3.744993;-73.248339;104.2;0.13;1.89
21/11/2025;11:48:43;34.0;69.7;0.13;613;-3.744993;-73.248339;103.8;0.13;1.89
21/11/2025;11:48:43;34.0;69.7;0.13;603;-3.744993;-73.248339;103.8;0.13;1.89
21/11/2025;11:48:43;34.0;69.7;0.13;603;-3.744993;-73.248339;103.8;0.13;1.89
21/11/2025;11:48:44;34.0;69.7;0.13;603;-3.744993;-73.248339;103.8;0.13;1.89
21/11/2025;11:48:44;34.0;69.7;0.13;603;-3.744995;-73.248340;103.6;0.04;1.89
21/11/2025;11:48:44;34.0;69.7;0.13;603;-3.744995;-73.248340;103.6;0.04;1.89
21/11/2025;11:48:44;34.0;69.7;0.13;603;-3.744995;-73.248340;103.6;0.04;1.89
21/11/2025;11:48:45;34.0;69.7;0.13;603;-3.744995;-73.248340;103.6;0.04;1.89
21/11/2025;11:48:45;34.0;69.5;0.13;603;-3.744998;-73.248341;103.6;0.00;1.89
21/11/2025;11:48:45;34.0;69.5;0.13;603;-3.744998;-73.248341;102.9;0.00;1.89
21/11/2025;11:48:45;34.0;69.5;0.13;592;-3.744998;-73.248341;102.9;0.00;1.89
21/11/2025;11:48:46;34.0;69.5;0.12;592;-3.744998;-73.248341;102.9;0.00;1.89
21/11/2025;11:48:46;34.0;69.5;0.14;592;-3.744999;-73.248341;102.9;0.02;1.89
21/11/2025;11:48:46;34.0;69.5;0.13;592;-3.744999;-73.248341;102.0;0.02;1.89
21/11/2025;11:48:46;34.0;69.5;0.13;592;-3.744999;-73.248341;102.0;0.02;1.89
21/11/2025;11:48:46;34.0;69.5;0.13;592;-3.744999;-73.248341;102.0;0.02;1.89
21/11/2025;11:48:47;34.0;69.5;0.14;592;-3.744999;-73.248341;102.0;0.02;1.89
21/11/2025;11:48:47;34.0;69.2;0.13;592;-3.745001;-73.248340;101.0;0.06;1.89
21/11/2025;11:48:47;34.0;69.2;0.13;592;-3.745001;-73.248340;101.0;0.06;1.89
21/11/2025;11:48:47;34.0;69.2;0.13;584;-3.745001;-73.248340;101.0;0.06;1.89
21/11/2025;11:48:48;34.0;69.2;0.13;584;-3.745001;-73.248340;101.0;0.06;1.89
21/11/2025;11:48:48;34.0;69.2;0.13;584;-3.745002;-73.248340;101.0;0.07;1.89
21/11/2025;11:48:48;34.0;69.2;0.13;584;-3.745002;-73.248340;99.8;0.07;1.89
21/11/2025;11:48:48;34.0;69.2;0.13;584;-3.745002;-73.248340;99.8;0.07;1.89
21/11/2025;11:48:48;34.0;69.2;0.13;584;-3.745002;-73.248340;99.8;0.07;1.89
21/11/2025;11:48:49;34.0;69.2;0.13;584;-3.745002;-73.248340;99.8;0.07;1.89
21/11/2025;11:48:49;34.0;69.2;0.13;584;-3.745003;-73.248340;98.9;0.17;1.89
21/11/2025;11:48:49;34.0;69.2;0.13;584;-3.745003;-73.248340;98.9;0.17;1.89
21/11/2025;11:48:49;34.0;69.2;0.13;577;-3.745003;-73.248340;98.9;0.17;1.89
21/11/2025;11:48:50;34.0;69.2;0.13;577;-3.745003;-73.248340;98.9;0.17;1.89
21/11/2025;11:48:50;34.0;69.2;0.13;577;-3.745003;-73.248340;98.9;0.48;1.89
21/11/2025;11:48:50;34.0;69.2;0.13;577;-3.745003;-73.248340;98.0;0.48;1.35
21/11/2025;11:48:50;34.0;69.2;0.12;577;-3.745003;-73.248340;98.0;0.48;1.35
21/11/2025;11:48:50;34.0;69.2;0.13;577;-3.745003;-73.248340;98.0;0.48;1.35
21/11/2025;11:48:51;34.0;69.2;0.13;577;-3.745003;-73.248340;98.0;0.48;1.35
21/11/2025;11:48:51;34.1;69.1;0.13;577;-3.745002;-73.248338;97.4;0.59;1.35
21/11/2025;11:48:51;34.1;69.1;0.13;577;-3.745002;-73.248338;97.4;0.59;1.35
21/11/2025;11:48:51;34.1;69.1;0.12;565;-3.745002;-73.248338;97.4;0.59;1.35
21/11/2025;11:48:52;34.1;69.1;0.12;565;-3.745002;-73.248338;97.4;0.59;1.35
21/11/2025;11:48:52;34.1;69.1;0.12;565;-3.745002;-73.248336;97.4;0.02;1.35
21/11/2025;11:48:52;34.1;69.1;0.13;565;-3.745002;-73.248336;97.3;0.02;1.35
21/11/2025;11:48:52;34.1;69.1;0.12;565;-3.745002;-73.248336;97.3;0.02;1.35
21/11/2025;11:48:53;34.1;69.1;0.12;565;-3.745002;-73.248336;97.3;0.02;1.35
21/11/2025;11:48:53;34.1;69.1;0.12;565;-3.745002;-73.248334;97.3;0.09;1.35
21/11/2025;11:48:53;34.1;68.9;0.12;565;-3.745002;-73.248334;97.7;0.09;1.35
21/11/2025;11:48:53;34.1;68.9;0.13;559;-3.745002;-73.248334;97.7;0.09;1.35
21/11/2025;11:48:53;34.1;68.9;0.12;559;-3.745002;-73.248334;97.7;0.09;1.35
21/11/2025;11:48:54;34.1;68.9;0.12;559;-3.745002;-73.248334;97.7;0.09;1.35
21/11/2025;11:48:54;34.1;68.9;0.12;559;-3.745002;-73.248332;97.9;0.15;1.35
21/11/2025;11:48:54;34.1;68.9;0.13;559;-3.745002;-73.248332;97.9;0.15;1.35
21/11/2025;11:48:54;34.1;68.9;0.12;559;-3.745002;-73.248332;97.9;0.15;1.35
21/11/2025;11:48:55;34.1;68.9;0.13;559;-3.745002;-73.248332;97.9;0.15;1.35
21/11/2025;11:48:55;34.1;68.9;0.13;559;-3.745001;-73.248330;97.9;0.26;1.35
21/11/2025;11:48:55;34.1;69.0;0.12;559;-3.745001;-73.248330;97.5;0.26;1.35
21/11/2025;11:48:55;34.1;69.0;0.12;553;-3.745001;-73.248330;97.5;0.26;1.35
21/11/2025;11:48:55;34.1;69.0;0.12;553;-3.745001;-73.248330;97.5;0.26;1.35
21/11/2025;11:48:56;34.1;69.0;0.13;553;-3.745001;-73.248330;97.5;0.26;1.35
21/11/2025;11:48:56;34.1;69.0;0.12;553;-3.745002;-73.248330;96.8;0.72;1.35
21/11/2025;11:48:56;34.1;69.0;0.13;553;-3.745002;-73.248330;96.8;0.72;1.35
21/11/2025;11:48:56;34.1;69.0;0.12;553;-3.745002;-73.248330;96.8;0.72;1.35
21/11/2025;11:48:57;34.1;69.0;0.13;553;-3.745002;-73.248330;96.8;0.72;1.35
21/11/2025;11:48:57;34.1;69.0;0.12;553;-3.745003;-73.248332;96.8;0.06;1.35
21/11/2025;11:48:57;34.1;69.5;0.12;553;-3.745003;-73.248332;97.2;0.06;1.35
21/11/2025;11:48:57;34.1;69.5;0.12;547;-3.745003;-73.248332;97.2;0.06;1.35
21/11/2025;11:48:57;34.1;69.5;0.13;547;-3.745003;-73.248332;97.2;0.06;1.35
21/11/2025;11:48:58;34.1;69.5;0.12;547;-3.745003;-73.248332;97.2;0.06;1.35
21/11/2025;11:48:58;34.1;69.5;0.12;547;-3.745004;-73.248330;98.7;0.31;1.35
21/11/2025;11:48:58;34.1;69.5;0.12;547;-3.745004;-73.248330;98.7;0.31;1.35
21/11/2025;11:48:58;34.1;69.5;0.12;547;-3.745004;-73.248330;98.7;0.31;1.35
21/11/2025;11:48:59;34.1;69.5;0.13;547;-3.745004;-73.248330;98.7;0.31;1.35
21/11/2025;11:48:59;34.1;69.5;0.12;547;-3.745004;-73.248330;98.7;0.50;1.35
21/11/2025;11:48:59;34.1;69.1;0.13;547;-3.745004;-73.248330;99.8;0.50;1.35
21/11/2025;11:48:59;34.1;69.1;0.13;542;-3.745004;-73.248330;99.8;0.50;1.35
21/11/2025;11:49:00;34.1;69.1;0.12;542;-3.745004;-73.248330;99.8;0.50;1.35
21/11/2025;11:49:00;34.1;69.1;0.12;542;-3.745004;-73.248332;99.8;1.52;1.35
21/11/2025;11:49:00;34.1;69.1;0.12;542;-3.745004;-73.248332;100.6;1.52;1.34
21/11/2025;11:49:00;34.1;69.1;0.12;542;-3.745004;-73.248332;100.6;1.52;1.34
21/11/2025;11:49:00;34.1;69.1;0.13;542;-3.745004;-73.248332;100.6;1.52;1.34
21/11/2025;11:49:01;34.1;69.1;0.12;542;-3.745004;-73.248332;100.6;1.52;1.34
21/11/2025;11:49:01;34.1;69.1;0.12;542;-3.745004;-73.248333;100.8;0.39;1.34
21/11/2025;11:49:01;34.1;69.1;0.12;542;-3.745004;-73.248333;100.8;0.39;1.34
21/11/2025;11:49:01;34.1;69.1;0.12;538;-3.745004;-73.248333;100.8;0.39;1.34
21/11/2025;11:49:02;34.1;69.1;0.13;538;-3.745004;-73.248333;100.8;0.39;1.34
21/11/2025;11:49:02;34.1;69.1;0.13;538;-3.745003;-73.248338;100.8;0.87;1.34
21/11/2025;11:49:02;34.1;69.1;0.12;538;-3.745003;-73.248338;101.7;0.87;1.34
21/11/2025;11:49:02;34.1;69.1;0.13;538;-3.745003;-73.248338;101.7;0.87;1.34
21/11/2025;11:49:02;34.1;69.1;0.12;538;-3.745003;-73.248338;101.7;0.87;1.34
21/11/2025;11:49:03;34.1;69.1;0.12;538;-3.745003;-73.248338;101.7;0.87;1.34
21/11/2025;11:49:03;34.1;69.1;0.12;538;-3.745003;-73.248338;102.0;0.22;1.34
21/11/2025;11:49:03;34.1;69.3;0.12;538;-3.745003;-73.248338;102.0;0.22;1.34
21/11/2025;11:49:03;34.1;69.3;0.12;534;-3.745003;-73.248338;102.0;0.22;1.34
21/11/2025;11:49:04;34.1;69.3;0.13;534;-3.745003;-73.248338;102.0;0.22;1.34
21/11/2025;11:49:04;34.1;69.3;0.12;534;-3.745003;-73.248340;102.0;0.13;1.34
21/11/2025;11:49:04;34.1;69.3;0.12;534;-3.745003;-73.248340;101.8;0.13;1.34
21/11/2025;11:49:04;34.1;69.3;0.12;534;-3.745003;-73.248340;101.8;0.13;1.34
21/11/2025;11:49:04;34.1;69.3;0.12;534;-3.745003;-73.248340;101.8;0.13;1.34
21/11/2025;11:49:05;34.1;69.3;0.12;534;-3.745003;-73.248340;101.8;0.13;1.34
21/11/2025;11:49:05;34.1;69.3;0.12;534;-3.745004;-73.248343;102.6;0.15;1.34
21/11/2025;11:49:05;34.1;69.0;0.12;534;-3.745004;-73.248343;102.6;0.15;1.34
21/11/2025;11:49:05;34.1;69.0;0.12;530;-3.745004;-73.248343;102.6;0.15;1.34
21/11/2025;11:49:06;34.1;69.0;0.12;530;-3.745004;-73.248343;102.6;0.15;1.34
21/11/2025;11:49:06;34.1;69.0;0.12;530;-3.745002;-73.248343;102.6;0.22;1.34
21/11/2025;11:49:06;34.1;69.0;0.12;530;-3.745002;-73.248343;101.4;0.22;1.34
21/11/2025;11:49:06;34.1;69.0;0.12;530;-3.745002;-73.248343;101.4;0.22;1.34
21/11/2025;11:49:07;34.1;69.0;0.12;530;-3.745002;-73.248343;101.4;0.22;1.34
21/11/2025;11:49:07;34.1;69.0;0.12;530;-3.745001;-73.248340;101.4;0.28;1.34
21/11/2025;11:49:07;34.1;69.0;0.12;530;-3.745001;-73.248340;101.6;0.28;1.34
21/11/2025;11:49:07;34.1;69.1;0.12;530;-3.745001;-73.248340;101.6;0.28;1.34
21/11/2025;11:49:07;34.1;69.1;0.12;526;-3.745001;-73.248340;101.6;0.28;1.34
21/11/2025;11:49:08;34.1;69.1;0.12;526;-3.745001;-73.248340;101.6;0.28;1.34
21/11/2025;11:49:08;34.1;69.1;0.12;526;-3.744999;-73.248341;101.8;1.39;1.34
21/11/2025;11:49:08;34.1;69.1;0.12;526;-3.744999;-73.248341;101.8;1.39;1.34
21/11/2025;11:49:08;34.1;69.1;0.12;526;-3.744999;-73.248341;101.8;1.39;1.34
21/11/2025;11:49:09;34.1;69.1;0.12;526;-3.744999;-73.248341;101.8;1.39;1.34
21/11/2025;11:49:09;34.1;69.1;0.13;526;-3.744999;-73.248340;101.8;0.50;1.34
21/11/2025;11:49:09;34.1;69.1;0.13;526;-3.744999;-73.248340;102.8;0.50;1.34
21/11/2025;11:49:09;34.2;69.0;0.12;526;-3.744999;-73.248340;102.8;0.50;1.34
21/11/2025;11:49:09;34.2;69.0;0.12;523;-3.744999;-73.248340;102.8;0.50;1.34
21/11/2025;11:49:10;34.2;69.0;0.12;523;-3.744999;-73.248340;102.8;0.50;1.34
21/11/2025;11:49:10;34.2;69.0;0.12;523;-3.744998;-73.248339;102.6;0.57;1.34
21/11/2025;11:49:10;34.2;69.0;0.13;523;-3.744998;-73.248339;102.6;0.57;1.34
21/11/2025;11:49:10;34.2;69.0;0.13;523;-3.744998;-73.248339;102.6;0.57;1.34
21/11/2025;11:49:11;34.2;69.0;0.13;523;-3.744998;-73.248339;102.6;0.57;1.34
21/11/2025;11:49:11;34.2;69.0;0.13;523;-3.744997;-73.248339;102.6;0.31;1.34
21/11/2025;11:49:11;34.2;69.0;0.13;523;-3.744997;-73.248339;103.1;0.31;1.34
21/11/2025;11:49:11;34.2;69.5;0.13;518;-3.744997;-73.248339;103.1;0.31;1.34
21/11/2025;11:49:11;34.2;69.5;0.13;518;-3.744997;-73.248339;103.1;0.31;1.34
21/11/2025;11:49:12;34.2;69.5;0.13;518;-3.744997;-73.248339;103.1;0.31;1.34
21/11/2025;11:49:12;34.2;69.5;0.12;518;-3.744997;-73.248340;102.8;0.17;1.34
21/11/2025;11:49:12;34.2;69.5;0.12;518;-3.744997;-73.248340;102.8;0.17;1.34
21/11/2025;11:49:12;34.2;69.5;0.13;518;-3.744997;-73.248340;102.8;0.17;1.34
21/11/2025;11:49:13;34.2;69.5;0.12;518;-3.744997;-73.248340;102.8;0.17;1.34
21/11/2025;11:49:13;34.2;69.5;0.12;518;-3.744997;-73.248340;102.8;0.04;1.34
21/11/2025;11:49:13;34.2;69.5;0.13;518;-3.744997;-73.248340;104.1;0.04;1.34
21/11/2025;11:49:13;34.2;69.7;0.12;515;-3.744997;-73.248340;104.1;0.04;1.34
21/11/2025;11:49:14;34.2;69.7;0.13;515;-3.744997;-73.248340;104.1;0.04;1.34
21/11/2025;11:49:14;34.2;69.7;0.13;515;-3.744997;-73.248340;104.1;0.15;1.34
21/11/2025;11:49:14;34.2;69.7;0.13;515;-3.744997;-73.248340;104.8;0.15;1.34
21/11/2025;11:49:14;34.2;69.7;0.13;515;-3.744997;-73.248340;104.8;0.15;1.34
21/11/2025;11:49:14;34.2;69.7;0.12;515;-3.744997;-73.248340;104.8;0.15;1.34
21/11/2025;11:49:15;34.2;69.7;0.13;515;-3.744997;-73.248340;104.8;0.15;1.34
21/11/2025;11:49:15;34.2;69.7;0.13;515;-3.744997;-73.248340;105.2;0.44;1.34
21/11/2025;11:49:15;34.2;69.7;0.13;515;-3.744997;-73.248340;105.2;0.44;1.34
21/11/2025;11:49:15;34.2;69.7;0.13;512;-3.744997;-73.248340;105.2;0.44;1.34
21/11/2025;11:49:16;34.2;69.7;0.13;512;-3.744997;-73.248340;105.2;0.44;1.34
21/11/2025;11:49:16;34.2;69.7;0.13;512;-3.744996;-73.248340;105.2;0.35;1.34
21/11/2025;11:49:16;34.2;69.7;0.13;512;-3.744996;-73.248340;105.6;0.35;1.34
21/11/2025;11:49:16;34.2;69.7;0.13;512;-3.744996;-73.248340;105.6;0.35;1.34
21/11/2025;11:49:16;34.2;69.7;0.13;512;-3.744996;-73.248340;105.6;0.35;1.34
21/11/2025;11:49:17;34.2;69.7;0.13;512;-3.744996;-73.248340;105.6;0.35;1.34
21/11/2025;11:49:17;34.2;69.7;0.12;512;-3.744995;-73.248341;105.4;0.04;1.34
21/11/2025;11:49:17;34.2;69.7;0.12;512;-3.744995;-73.248341;105.4;0.04;1.34
21/11/2025;11:49:17;34.2;70.2;0.13;510;-3.744995;-73.248341;105.4;0.04;1.34
21/11/2025;11:49:18;34.2;70.2;0.13;510;-3.744995;-73.248341;105.4;0.04;1.34
21/11/2025;11:49:18;34.2;70.2;0.12;510;-3.744995;-73.248340;105.4;0.50;1.34
21/11/2025;11:49:18;34.2;70.2;0.13;510;-3.744995;-73.248340;105.6;0.50;1.34
21/11/2025;11:49:18;34.2;70.2;0.13;510;-3.744995;-73.248340;105.6;0.50;1.34
21/11/2025;11:49:18;34.2;70.2;0.13;510;-3.744995;-73.248340;105.6;0.50;1.34
21/11/2025;11:49:19;34.2;70.2;0.13;510;-3.744995;-73.248340;105.6;0.50;1.34
21/11/2025;11:49:19;34.2;70.2;0.13;510;-3.744993;-73.248340;105.3;0.07;1.34
21/11/2025;11:49:19;34.2;70.2;0.12;510;-3.744993;-73.248340;105.3;0.07;1.34
21/11/2025;11:49:19;34.3;70.4;0.13;507;-3.744993;-73.248340;105.3;0.07;1.34
21/11/2025;11:49:20;34.3;70.4;0.12;507;-3.744993;-73.248340;105.3;0.07;1.34
21/11/2025;11:49:20;34.3;70.4;0.13;507;-3.744993;-73.248340;105.3;0.13;1.34
21/11/2025;11:49:20;34.3;70.4;0.13;507;-3.744993;-73.248340;105.9;0.13;1.34
21/11/2025;11:49:20;34.3;70.4;0.13;507;-3.744993;-73.248340;105.9;0.13;1.34
21/11/2025;11:49:21;34.3;70.4;0.13;507;-3.744993;-73.248340;105.9;0.13;1.34
21/11/2025;11:49:21;34.3;70.4;0.13;507;-3.744993;-73.248339;105.9;0.26;1.34
21/11/2025;11:49:21;34.3;70.4;0.13;507;-3.744993;-73.248339;106.2;0.26;1.34
21/11/2025;11:49:21;34.3;70.4;0.13;507;-3.744993;-73.248339;106.2;0.26;1.34
21/11/2025;11:49:21;34.3;70.2;0.13;505;-3.744993;-73.248339;106.2;0.26;1.34
21/11/2025;11:49:22;34.3;70.2;0.13;505;-3.744993;-73.248339;106.2;0.26;1.34
21/11/2025;11:49:22;34.3;70.2;0.12;505;-3.744993;-73.248338;105.7;0.13;1.34
21/11/2025;11:49:22;34.3;70.2;0.13;505;-3.744993;-73.248338;105.7;0.13;1.34
21/11/2025;11:49:22;34.3;70.2;0.12;505;-3.744993;-73.248338;105.7;0.13;1.34
21/11/2025;11:49:23;34.3;70.2;0.13;505;-3.744993;-73.248338;105.7;0.13;1.34
21/11/2025;11:49:23;34.3;70.2;0.12;505;-3.744993;-73.248337;105.7;0.04;1.34
21/11/2025;11:49:23;34.3;70.2;0.13;505;-3.744993;-73.248337;105.7;0.04;1.34
21/11/2025;11:49:23;34.3;70.2;0.13;505;-3.744993;-73.248337;105.7;0.04;1.34
21/11/2025;11:49:23;34.2;69.9;0.12;503;-3.744993;-73.248337;105.7;0.04;1.34
21/11/2025;11:49:24;34.2;69.9;0.12;503;-3.744993;-73.248337;105.7;0.04;1.34
21/11/2025;11:49:24;34.2;69.9;0.13;503;-3.744994;-73.248336;106.1;0.06;1.34
21/11/2025;11:49:24;34.2;69.9;0.13;503;-3.744994;-73.248336;106.1;0.06;1.34
21/11/2025;11:49:24;34.2;69.9;0.12;503;-3.744994;-73.248336;106.1;0.06;1.34
21/11/2025;11:49:25;34.2;69.9;0.13;503;-3.744994;-73.248336;106.1;0.06;1.34
21/11/2025;11:49:25;34.2;69.9;0.13;503;-3.744992;-73.248335;106.1;1.00;1.34
21/11/2025;11:49:25;34.2;69.9;0.13;503;-3.744992;-73.248335;106.1;1.00;1.34
21/11/2025;11:49:25;34.2;69.9;0.13;503;-3.744992;-73.248335;106.1;1.00;1.34
21/11/2025;11:49:25;34.3;70.0;0.13;503;-3.744992;-73.248335;106.1;1.00;1.34
21/11/2025;11:49:26;34.3;70.0;0.12;503;-3.744992;-73.248335;106.1;1.00;1.34
21/11/2025;11:49:26;34.3;70.0;0.12;503;-3.744993;-73.248333;106.6;0.37;1.34
21/11/2025;11:49:26;34.3;70.0;0.12;503;-3.744993;-73.248333;106.6;0.37;1.34
21/11/2025;11:49:26;34.3;70.0;0.12;503;-3.744993;-73.248333;106.6;0.37;1.34
21/11/2025;11:49:27;34.3;70.0;0.12;503;-3.744993;-73.248333;106.6;0.37;1.34
21/11/2025;11:49:27;34.3;70.0;0.12;503;-3.744993;-73.248331;106.6;0.13;1.34
21/11/2025;11:49:27;34.3;70.0;0.13;503;-3.744993;-73.248331;106.5;0.13;1.34
21/11/2025;11:49:27;34.3;70.0;0.13;503;-3.744993;-73.248331;106.5;0.13;1.34
21/11/2025;11:49:28;34.3;69.5;0.13;503;-3.744993;-73.248331;106.5;0.13;1.34
21/11/2025;11:49:28;34.3;69.5;0.12;503;-3.744993;-73.248331;106.5;0.13;1.34
21/11/2025;11:49:28;34.3;69.5;0.12;503;-3.744994;-73.248326;107.1;0.13;1.34
21/11/2025;11:49:28;34.3;69.5;0.12;503;-3.744994;-73.248326;107.1;0.13;1.34
21/11/2025;11:49:28;34.3;69.5;0.12;503;-3.744994;-73.248326;107.1;0.13;1.34
21/11/2025;11:49:29;34.3;69.5;0.12;503;-3.744994;-73.248326;107.1;0.13;1.34
21/11/2025;11:49:29;34.3;69.5;0.13;503;-3.744993;-73.248323;105.9;0.17;1.34
21/11/2025;11:49:29;34.3;69.5;0.12;503;-3.744993;-73.248323;105.9;0.17;1.34
21/11/2025;11:49:29;34.3;69.5;0.12;503;-3.744993;-73.248323;105.9;0.17;1.34
21/11/2025;11:49:30;34.3;69.4;0.13;503;-3.744993;-73.248323;105.9;0.17;1.34
21/11/2025;11:49:30;34.3;69.4;0.12;503;-3.744993;-73.248321;105.9;0.11;1.34
21/11/2025;11:49:30;34.3;69.4;0.12;503;-3.744993;-73.248321;105.4;0.11;1.34
21/11/2025;11:49:30;34.3;69.4;0.12;503;-3.744993;-73.248321;105.4;0.11;1.34
21/11/2025;11:49:30;34.3;69.4;0.12;503;-3.744993;-73.248321;105.4;0.11;1.34
21/11/2025;11:49:31;34.3;69.4;0.12;503;-3.744993;-73.248321;105.4;0.11;1.34
21/11/2025;11:49:31;34.3;69.4;0.13;503;-3.744992;-73.248320;105.1;0.17;1.34
21/11/2025;11:49:31;34.3;69.4;0.12;503;-3.744992;-73.248320;105.1;0.17;1.34
21/11/2025;11:49:31;34.3;69.4;0.13;500;-3.744992;-73.248320;105.1;0.17;1.34
21/11/2025;11:49:32;34.3;69.4;0.12;500;-3.744992;-73.248320;105.1;0.17;1.34
21/11/2025;11:49:32;34.3;69.4;0.12;500;-3.744993;-73.248320;105.1;0.07;1.34
21/11/2025;11:49:32;34.3;69.4;0.12;500;-3.744993;-73.248320;105.1;0.07;1.34
21/11/2025;11:49:32;34.3;69.4;0.12;500;-3.744993;-73.248320;105.1;0.07;1.34
21/11/2025;11:49:32;34.3;69.4;0.12;500;-3.744993;-73.248320;105.1;0.07;1.34
21/11/2025;11:49:33;34.3;69.4;0.12;500;-3.744993;-73.248320;105.1;0.07;1.34
21/11/2025;11:49:33;34.3;69.4;0.12;500;-3.744993;-73.248320;105.0;0.22;1.34
21/11/2025;11:49:33;34.3;69.4;0.12;500;-3.744993;-73.248320;105.0;0.22;1.34
21/11/2025;11:49:33;34.3;69.4;0.12;498;-3.744993;-73.248320;105.0;0.22;1.34
21/11/2025;11:49:34;34.3;69.3;0.12;498;-3.744993;-73.248320;105.0;0.22;1.34
21/11/2025;11:49:34;34.3;69.3;0.12;498;-3.744992;-73.248317;105.0;0.37;1.34
21/11/2025;11:49:34;34.3;69.3;0.12;498;-3.744992;-73.248317;105.1;0.37;1.34
21/11/2025;11:49:34;34.3;69.3;0.12;498;-3.744992;-73.248317;105.1;0.37;1.34
21/11/2025;11:49:35;34.3;69.3;0.12;498;-3.744992;-73.248317;105.1;0.37;1.34
21/11/2025;11:49:35;34.3;69.3;0.12;498;-3.744994;-73.248313;105.1;0.44;1.34
21/11/2025;11:49:35;34.3;69.3;0.12;498;-3.744994;-73.248313;105.9;0.44;1.34
21/11/2025;11:49:35;34.3;69.3;0.12;498;-3.744994;-73.248313;105.9;0.44;1.34
21/11/2025;11:49:35;34.3;69.3;0.12;497;-3.744994;-73.248313;105.9;0.44;1.34
21/11/2025;11:49:36;34.4;69.3;0.12;497;-3.744994;-73.248313;105.9;0.44;1.34
21/11/2025;11:49:36;34.4;69.3;0.12;497;-3.744994;-73.248310;106.0;0.11;1.34
21/11/2025;11:49:36;34.4;69.3;0.12;497;-3.744994;-73.248310;106.0;0.11;1.34
21/11/2025;11:49:36;34.4;69.3;0.12;497;-3.744994;-73.248310;106.0;0.11;1.34
21/11/2025;11:49:37;34.4;69.3;0.12;497;-3.744994;-73.248310;106.0;0.11;1.34
21/11/2025;11:49:37;34.4;69.3;0.12;497;-3.744993;-73.248312;106.0;0.26;1.34
21/11/2025;11:49:37;34.4;69.3;0.12;497;-3.744993;-73.248312;105.4;0.26;1.34
21/11/2025;11:49:37;34.4;69.3;0.12;497;-3.744993;-73.248312;105.4;0.26;1.34
21/11/2025;11:49:37;34.4;69.3;0.12;496;-3.744993;-73.248312;105.4;0.26;1.34
21/11/2025;11:49:38;34.4;69.4;0.12;496;-3.744993;-73.248312;105.4;0.26;1.34
21/11/2025;11:49:38;34.4;69.4;0.12;496;-3.744993;-73.248313;104.8;0.26;1.34
21/11/2025;11:49:38;34.4;69.4;0.12;496;-3.744993;-73.248313;104.8;0.26;1.34
21/11/2025;11:49:38;34.4;69.4;0.12;496;-3.744993;-73.248313;104.8;0.26;1.34
